text	status
美国 历任 总统 都 是 优秀 的 演说家 演讲稿 简直 如同 教科书 般 精彩 除了 川普 个人 最 钟意 还是 奥巴马 无论 语音 语调 行为 举止 都 相当 有 感染力 可能 成绩 有 60 分 但是 靠 优秀 的 现场 演说 提升 到 了 90 分 的 效果 啧啧	B
美国 这次 的 嘴脸 有些 不 好看 了 。 当 一个 标榜 民主自由 公正 的 国家 用 双重标准 对待 他 国 ， 其 自身 的 魅力 与 吸引力 也 不复存在 了 （ 至少 对 我 来说 是 这样 的 ） 。 多 希望 自己 能为 国家 科技 做出 一些 贡献 ， 而 不是 像 现在 这样 躲 在 安逸 的 环境 里 苟活 。	B
中选 后 继续 “ 发威 ” ： 特朗普 如何 用 推特 改变 美国 ？ - 吴旭 - 观察者 网 特朗普 “ 推特 治国 ” 以来 ， 美国 政界 发生 了 哪些 变化	OK
我 从来不 怕 水军 攻击 ， 摆事实 讲道理 ， 人权 肯定 高于 狗权 ， 狗 是 宠物 ， 何为 宠 ？ 逗 你 开心 的 ， 你 得到 了 好处 自然 要 付出 ， 很 公平 ， 国家 政府 是 什么 ？ 兼顾 最大 的 公平 ， 这个 公平 是 针对 人 的 ， 是 所有人 。 养 什么 都 是 你 的 个人行为 ， 不能 让 国家 为 你 的 个人行为 买单 。 不 圣母 才 是 好 政府 ， 圣母 的 政府 最后 都 是 祸国殃民 。	OK
我要 晕 。 战狼 怎么 了 要 被 污名 化 啊 ， 爱国 以外 ， 吴京演 的 冷锋 的 上司 是 余 男演 的 龙小云 ， 一位 出色 的 女性 。 冷锋 很爱龙 小云 ， 在 她 手下 当兵 开始 努力 追到 她 的 ， 狼 1 开篇 就是 龙小云 评估 测试 冷锋 ， 要 他 绝对 服从命令 。 狼 2 里 卢靖姗 饰演 的 女医生 也 能 扛 大 半边天 了 ， 不 尊重 女性 的 层面 怎么 也 轮不到 战狼 。 拿 “ 爱国 ” 为 DV 洗白 的 能 不能 别套 战狼 ， 真的 太 埋汰 委屈 战狼 了	OK
据 路透社 报道 ， 国际 危机 组织 （ International Crisis Group ） 周二 （ 11 日 ） 表示 ， 其 东北亚 高级顾问 、 加拿大 前 外交官 康明凯 （ Michael Kovrig ） ， 近日 被 中国政府 拘留 — — 这 就 对 了 ， 以其人 之道 还治其人之身 ！ 此人 身份 间谍 无疑 ， 危害 中国 国家 安全 。	OK
玩个 手游 看见 公屏 有人 撕 逼 骂 用 苹果 的 都 是 美国 的 舔 狗 支持 华 为什么 的 我 就 笑 出声 了 这是 iOS 区 然后 说 这些 有 的 没 的 装 你 呢 用 苹果 是因为 喜欢 iOS 系统 好几年 都 不卡 你安卓 做 得到 吗 这 也 能 打着 爱国 旗号 道德 绑架 666	OK
特朗普 ， 输 了 ！ O 特朗普 ， 输 了 ！	B
g20 G20 阿根廷 峰会 美国 的 军舰 又 往 台湾 开 很 明显 是 要 给 我们 国家 压力 特朗普 一直 要 我们 做出 改变 自己 却 不变 变 自己 那 恶心 的 嘴脸 中国 不是 被 吓 大 的 原则性 问题 绝不 让步 ！ OG20 雪上加霜 ， 应 做好 最差 准备 ！	OK
我 一直 期待 鸟能 来 中超 玩 一次 ， 挑战 一下 可以 忍耐 多久 ， 包括 忍耐 中国 俱乐部 、 忍耐 中国 球员 、 忍耐 中国 裁判 、 忍耐 中国足协 、 忍耐 中国 记者 、 忍耐 中国 球迷 ， 哈哈	OK
猫论 符合 马克斯 主义 基本原理 ， 又 可 视为 改革开放 的 理论 准备 ， 长 达 十年 的 文化大革命 结束 了 ， 中国 向 何处 去 成为 摆在 中国 人民 面前 头等 重要 的 问题 ， 党中央 做出 实行 改革开放 重大 决策 ， 实现 了 党 的 历史 上 具有 深远 意义 伟大 转折 。 总之 ， 朴素 的 语言 蕴含 了 深刻 道理 ， 抽象 的 理论 只有 扎根 在群众中 才 有 生命力 ， 猫论 充分 显示 出 群众 语言 强大 的 生命力 ， 是 马克思主义 中国化 的 生动 体现 。 O “ 猫论 ” 蕴含着 什么样 的 大 智慧 ？	B
加班 打卡 ， 工作 多 责任 大 工资 少 ， 大 传销 组织 感觉 又 回到 了 文革 时代 。	B
特朗普 上台 后 对 世界 的 影响 真的 大 ， 我 一个 连 女朋友 都 没有 的 人 ， 这 两天 都 开始 疯狂 查阅 赴美 生子 的 资料 了 。	B
支持 韩国 瑜 昨天 的 台湾 九 合一 选举 直播 话题 组 被和谐 了 ， 不 知道 为什么 ， 我们 是 爱国 ， 也 挺 认同 九二 共识 的 人 ， 为什么 不能 开 话题 ？	B
收走 心情 修 身心 ， 还有 忧国 关 天下 。 接触 草根 知 生民 ， 唯有 爱国 才 长久 。 2 深圳 · 沙头角	OK
一群 高潮 的 狗 逼 ， 好好 的 科幻电影 ， 非要 提 wjzl ！ 草泥马 ， 老子 才 不 关心 你们 爱 不 爱国 ， 我 只 想 好好看 个 电影	B
"特朗普 说 ： 我 将 对 中国 采取 强硬 的 态度 ， 因为 我 应该 这样 做 。 我们 已经 对 500 亿美元 的 中国 科技 产品 加征 关税 。 现在 我们 再 对 2000 亿美元 中国 商品 加征 关税 。 尽管 说 出来 不好 听 ， 但 只要 我 想 去 做 ， 那么 我们 已经 准备 好 再 列出 总金额 2670 亿美元 的 商品 清单 ， 并 在短期内 下达 加征 进口关税 的 通知 "" 。"	B
静心 等待 周日 ， CNBC 在 推特 上 援引 一位 高级 政府 官员 报道 称 ， 到 今天 为止 美国 总统 特朗普 对 价值 2000 亿美元 的 中国 商品 征收 新 关税 已 敲定 ， 可能 会 在 周一 或 周二 公布 。 此外 ， 《 华尔街日报 》 周末 引述 消息 报道 ， 美国 总统 特朗普 最快 周一 宣布 ， 向 2000 亿美元 中国 商品 加征 关税 ， 但 税率 可能 在 10% ， 低于 早前 提出 的 25% 。	B
【 快讯 】 - 特朗普 政府 宣布 新一轮 关税 ， 将 对 价值 2000 亿美元 中国 进口商品 征收 10% 关税 。 10% 的 新 关税 将 于 9 月 24 日 生效 ， 到 年底 税率 将 提升 至 25% 。 中国 已 表示 将 对 美国 进口商品 采取 加征 关税 的 报复性 举措 ； 美国财政部 仍 计划 本周 、 下周 与 中国 举行 新 的 贸易谈判 。	B
英语老师 说 这次 M 被捕 和 川普 大哥 一点 关系 也 没有 ， 是 美国民主党 和 共和党 之争 ， 不想 让 川 大哥 赢 2020 年 竞选 ， 中国 也 不想 ， 但 顶不住 贸易战 ， 甚至 华为 自己 也 知道 事情 都 真相 ， 所以 在 申明 中 根本 没有 抨击 川普 ， 而且 还 指出 了 审讯 的 地点 ， 川 大哥 正在 想 办法 赶紧 把 m 放 了 ， 所以 股票 能 涨回来 一点 吗 2 北京 · 金台里	B
阴谋论 一下 。 当初 华为 为 跟 绿绿 做生意 在 手机 程序 上 的 设置 让 “ 爱国 皇汉正 能量 反 极端 ” 的 玩意儿 们 那顿 怼 。 现在 美利 奸加 麻大 绑架 了 华为 高管 的 理由 也 是 华为 跟 伊朗 绿绿 做生意 。 黄 袍子 里面 穿 的 原来 是 蓝 裤衩 啊 。	OK
加州 一中 餐厅 和 老板 闲聊 ， “ 现在 服务 人员 从 中国 来 签证 容易 吗 ” ？ “ 很难 ， 朗普 上台 后 根本 办 不了 ， 请 的 都 是 当地 移民 ” ； “ 美国 税收 高 吗 ？ ” “ 我 以前 收入 都 是 一半 交税 ， 高 收入 都 是 贡献 给 政府 ” 。 “ 川普 不是 大幅 降税 吗 ？ ” “ 对于 高薪 收入者 降税 根本 没 多少 影响 ” ... 眼见为实 ， 看来 川普 对 中国 的 打击 是 全方位 的 ， 而 美国 的 降税 也 非 众多 精英 推崇 的 那般 美好 。	OK
台湾 九 合一 选举 ， 表明 台湾 的 民主 政治 已经 非常 成熟 ， 民众 不在意 统独 ， 不在意 经济 ， 唯 在意 两党制 衡 ， 不让 一党独大 。	B
中国 绝大部分 股民 长期 亏钱 的 一个 原因 就是 总是 在 牛市 的 时候 追进来 ， 市场 环境 好 就 觉得 股市 里 赚钱 很 容易 ， 不断 的 加重 仓位 ， 但是 技术 根本 不过关 。 中国 股市 的 特征 就是 牛短 熊长 ， 这些 追高 进来 的 无知 股民 不管 当时 赚 了 多少 钱 ， 在 漫漫 熊 途中 终将 成为 韭菜 ， 连本带利 的 全部 还给 市场 ！	B
巴黎 统筹 委员会 是 冷战 时期 的 产物 ， 早已 过时 了 ， 应该 解散 才 对 。 中国 与 英 、 法 、 德等国 的 军事 技术 合作 ， 应该 有所突破 ， 有所 建树 。 【 北约 大国 突然 表态 ， 对华 出售 武器 无 限制 ， 美 ： 或 引发 整个 西方 效仿 】 O 北约 大国 突然 表态 ， 对华 出售 武器 无 限制 ， 美 ： 或 引发 整个 西方 效仿	OK
首先 不要 瞎管 ！ 法无 禁止 即可 为 ！ ！ ！ 【 上交所 陈炎 玮 ： 市场 期待 更 多 衍生品 工具 】 上交所 产品 创新 中心 副总经理 陈炎 玮 在 2018 年 第 14 届 中国 （ 深圳 ） 国际期货 大会 上交所 专场 上 表示 ， 近期 上交所 召集 了 座谈会 。 关于 新 产品 ， 市场 意见 主要 集中 在 3 个 方面 ， 一是 对 更 多 ETF 期权 的 需求 ， 包括 跨 市场 、 跨境 品种 ； 二是 对 更 多 债券 类 衍生品 工具 的 需求 ， 主要 是 信用 类 工具 ， 三是 基础性 配套措施 ， 包括 融券 、 证券 借贷 ， 这 三个 方面 上交所 都 有 研究 和 储备 。	OK
最新 发布 【 公安部 ： 今年以来 对 530 起 较大 以上 道路 交通事故 开展调查 】 今年 1 至 11 月 ， 中国 各地 公安机关 交通管理 部门 对 发生 的 530 起 较大 以上 道路 交通事故 全部 启动 深度 调查 ， 并 对 17 起 重点 车辆 肇事 伤亡事故 提级 开展 深度 调查 ， 目前 已 调查 结案 506 起 。 依法 刑事 立案 190 起 。 O 公安部 ： 今年以来 对 530 起 较大 以上 道路 交通事故 开展调查	OK
完全 已经 昏昏欲睡 的 我 不知 怎么 忽然 想到 了 特朗普 这个 老 流氓 和 金正恩 这个 小流氓 ， 觉得 他们 在 美朝 关系 问题 上 仿佛 有 一种 先天 的 默契 ， 那 就是 ： 把 演戏 当作 真实 ， 把 在 世界 人民 面前 的 戏 当作 彼此 最大 的 reality 。 而 让 · 波德里亚 ， 仿佛 在 很久以前 就 已经 从 上帝 的 帷幕 后面 窥见 了 如今 的 这 出戏 ， 透视 了 他们 如何 将 拟 像 当作 真实 。	B
孟晚 舟 一边 擦泪 一边 微笑 历史 上 有 一位 王子 在 别国 当 人质 ， 后来 统一 了 中国 ， 那 啥 秦始皇 孟晚 舟 女士 正好 读个 博士 ， 回来 统一 世界 10g 标准 ， 说不定 不是 坏事 孟 姐姐 加油	OK
九 合一 选举 值得 观察 和 参考 。 台湾地区 、 新加坡 、 香港地区 的 民主 政治 ， 可以 作为 西式 民主 在 华人 地区 、 国家 的 “ 实验 ” 和 “ 实践 ” 。 2 广州 · 农林下路	B
刚刚 跟 室友 讨论 我 讲话 怎么 有种 怪怪的 台湾 腔 我 说 我 小学 看台 剧 初高中 跟着 台湾 综艺 长大 的 没 认真 学过 两天 普通话 还 吃 了 川普 的 亏 导致 现在 说话 口音 奇奇怪怪 的 还 老 有人 觉得 我 是 装 出来 的	B
转发 ： 这样 的 特朗普 ， 也 往往 会 带来 很多 的 麻烦 。 他 不 按 常理 出 牌 ， 很多 话 说 了 又 赖 ， 这是 考验 ， 但 更是 机遇 ， 更 让 世界 看到 了 中国 的 不同 和 担当 。 也 难怪 金融 大 鳄 索罗斯 就 说 ， 特朗普 的 一系列 做法 ， “ 将 大大 有助于 中国 被 接受 为 国际 社会 的 领导成员 ( leading member ) ， 他 起 的 作用 甚至 会 超过 中国 人 自己 ” 。 翻译 过来 ， 这 就是 中国 的 国运 啊 ， 碰上 了 这么 喜欢 折腾 的 特朗普 ！ 但 中国 ， 也 千万千万 别 骄傲 啊 ！ 2 咸阳 · 西安 咸阳 国际 机场	OK
看 了 这些 照片 ， 才 明白 为什么 梅 拉尼 娅 迫不及待 的 要 和 特朗普 离婚 ！ 快 资讯 O 看 了 这些 照片 ， 才 明白 为什么 梅 拉尼 娅 迫不及待 的 要 和 特朗普 离婚 ！ _ 【 快 资讯 】	B
【 陈承新 ： 特朗普 政府 挑起 贸易战 危害 巨大 】 特朗普 政府 挑起 贸易战 ， 可能 在 小 部分 人中 得到 支持 ， 但是 对于 大部分 人 而言 着实 不得人心 。 这场 贸易 争端 从 挑起 到 现在 ， 已 对 美国 带来 巨大 伤害 ， 并 对 全球 经贸 秩序 造成 巨大 影响 。	OK
有意无意 的 总是 宣传 自己 的 成绩 是 自己 的 功劳 ， 是 我们 自力更生 的 结果 。 是 的 ， 我们 的 奋斗 很 伟大 ！ ！ 但是 这个 结果 从 本质 上 讲 是 我们 融入 世界 参与 世界 的 一个 过程 。 只有 越来越 开放 才 会 有 越来越 富强 的 中国 。 那些 人 总 喜欢 把 成绩 当 自己 的 军功章 ， 把 抵制 洋货 挂 在 嘴 上 ， 觉得 这样 才 是 爱国 ， 真的 是 肤浅 狭隘 。	B
成都 清理 禁养 犬 不能 乱说话 ， 富强 民主 文明 和谐 爱国 敬业 诚信 友善	B
明天 台湾 大选 / 公投 。 虽说 靠 选票 体现 的 民主 总 还 有些 不可避免 的 问题 ， 但 能 参与 到 改变 自己 成长 生活 的 地方 这件 事 ， 真的 能 让 人生 这场 游戏 变得 “ 有 价值 ” 许多 。 更 别说 还 能 参与 到 这 之中 ， 通过 一次次 选举 获取 真实 的 支持 。 呼 ， 那 他 妈 才 叫 活过 啊 ！	B
总 感觉 孟晚 舟 大概 承受 了 本 不该 她 一个 人 承受 的 东西 ， 居于 高位 的 无奈 似的 。	OK
公知 更 像 左派 ， 想 用 自己 看到 的 真相 教育 群众 。 一些 左派 掌握 了 权力 后 ， 在实践中 看到 了 更 多 的 真相 ， 放弃 了 用 真相 教育 的 想法 ， 改 做 顺其自然 ， 于是 被 左派 攻击 成 五毛党 。	B
曾经 有 一种 看法 ， 以为 民主 可以 等 人家 给与 。 以为 天下 有 好心人 把 民主 给 人民 ， 于是 就 有 了 等待 这种 “ 民主 ” ， 正如 等待 二百 万元 的 头奖 一样 。 但是 中外古今 的 历史 都 证明 了 ， 民主 是从 人民 的 争取 和 斗争 中 得到 的 成果 ， 决不 是 一种 可以 幸得 的 礼物 。 — 《 新华日报 》 1945 年 7 月 3 日 观 台湾 地方 选举 有感	B
任正非 不要 再 做梦 了 ， 孟晚 舟 被捕 ， 几天 前 特鲁多 就 知道 ， 博尔顿 在 1 号 以前 的 晚宴 也 知道 ， 川普 也 知道 ， 美加 两国 情报系统 联合行动 ， 不 知道 罪名 ， 只 因 华为 是 对手 ， 先抓 人 再说 。 这样 的 政治 行动 ， 任正非 还 指望 在 美加 法律 框架 内 “ 战胜 他们 ” ， 可能 吗 ？	B
民族 穆斯林 强制 中国 这 几天 从 其他 国家 同学 嘴里 听说 ， 土耳其 ， 俄罗斯 还有 其他 几个 国家 的 新闻 都 在 报道 说 中国 强制 带走 1250000 个 维吾尔族 ， 穆斯林 ， 去 强制 再 教育 和 吃 猪肉 ？ 我 说 我们 中国 不 可能 这么 做 ， 我们 从 小学 的 就是 尊重 各个 民族 和 各个 民族 的 文化 。 他们 就 给 我 放 视频 看 ， 视频 里 真的 是 警察 在 带 人 走 。 他们 说 已经 在 这 几个 国家 里 传 的 很 火 了 这件 事 ， 我 刚才 搜 了 一下 ， 没有 相关 的 报道 ， 非常 好奇 是 怎么 一 回事 。 最 不 希望 的 就是 我们 国家 被 误会 以及 摸黑 。	B
不 知道 为什么 还 在 一个劲 “ 转发 继续 让 中央 看见 ” 就 好像 中央 看到 了 会 给 那个 男生 洗刷 冤屈 一样 ， 这么 大 的 事 他们 会 不 知道 吗 都 安排 撤热 搜 了 ， 非得 把 中央 逼得 说 “ 我 没聋 没瞎早 听到 了 看到 了 但 你们 一 介草 民死 了 就 死 了 多 大 的 事儿 啊 ” 之前 清理 dd 人口 红黄蓝 武理王 pan 有些 人怕 是 还 没 搞清楚 惹	B
在 维权 和 民主 进步 的 道路 上 ， 微博是 一个 很大 的 绊脚石 ， 它 虚伪 恐惧 所有 进步 的 东西 ， 只会 遮掩 。 为了 钱 ， 正义 在 他们 眼中 一文不值 南 大 南京大学 南 大学生 怒 怼 校领导	B
张首晟 去世 大多数 英雄 都 有 博大 的 情怀 ， 要 让 关羽 自杀 除非 是 真的 穷途末路 。 21 世纪 ， 人才 最 贵 。 一颗 流星 划过 … … 呜呼哀哉 … … 孟晚 舟 被捕 ， 或许 只是 一个 开始 ， 预示 着 美国 对于 中国 关键技术 领先 企业 的 打击 将 更为 疯狂 。	B
新民 智库 ： 刚刚 ， 特朗普 和 共和党 输 了 ， 世界 局势 将 发生 3 个 重大 变化 ！ O 刚刚 ， 特朗普 和 共和党 输 了 ， 世界 局势 将 发生 3 个 重大 变化 ！	B
改革开放 40 年 1 星星之火 可以 燎原 2 必先安美 平等 ？ 法制 ？ 友善 被 人 欺 富强 可 杀人 ？ 公安 好 诚心 好 敬业 好 公正 社会 真 和谐 我们 都 是 爱国 愤青 ？ 讲文明 ？ ？	B
中 美 贸易战 持续 了 五个 多月 了 ， 回顾 其中 多个 回合 ， 愈加 迷惑 ： 美国 为何 要 处处 针对 中国 屡 增收 关税 ？ 一 开始 美国 只是 针对 中兴公司 ， 为何 演变成 对 中国 的 整体 贸易战 ？ 特朗普 看 中国 不爽 为何 不 从 上台 伊始 就 谋划 制裁 呢 ？ 调查 和 制裁 中兴 是 历史 事件 中 所谓 的 导火线 ？ 中兴公司 是 国企 ， 美国 对 其超 大额 罚款 是 全国 纳税人 的 钱 吧 ？ 公司 负责人 应 被 追责 吧 ？ 总之 ， 美国 现在 为什么 总是 处处 针对 中国 ？ 为什么 ？ 中国 究竟 怎么 惹 到 美国 了 ？	OK
